2 249685                      
TIME		DATE	MODULE	EVENT_TYPE	THREAD	FUNCTION	MESSAGE
11:22:54	3446	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D5980 | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtLoadPluginObjects | Line: 450
11:22:54	3446	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D4F87 | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtInitialize | Line: 245
11:22:54	3447	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D4DEC | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtInitialize | Line: 200
11:22:54	3447	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3874 | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 376
11:22:54	3448	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3800 | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 371
11:22:54	3448	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBFC | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.FormActivate | Line: 79
11:22:54	3449	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00404B30 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1033
11:22:54	3449	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F3C7 | USER32.dll |  | SendMessageA | Line: 0
11:22:54	3450	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F383 | USER32.dll |  | SendMessageA | Line: 0
11:22:54	3450	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA6A | USER32.dll |  | SetFocus | Line: 0
11:22:54	3451	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA60 | USER32.dll |  | SetFocus | Line: 0
11:22:54	3451	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D554 | USER32.dll |  | DefWindowProcA | Line: 0
11:22:54	3452	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41B38E | USER32.dll |  | DefWindowProcW | Line: 0
11:22:54	3452	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBC9 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.WndProc | Line: 66
11:22:54	3453	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8AE | USER32.dll |  | ShowWindow | Line: 0
11:22:54	3453	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8A4 | USER32.dll |  | ShowWindow | Line: 0
11:22:54	3454	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C91043D | ntdll.dll |  | RtlGetNtGlobalFlags | Line: 0
11:22:54	3454	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C80B576 | kernel32.dll |  | GetModuleFileNameA | Line: 0
11:22:54	3455	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059B0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1265
11:22:54	3455	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004058E0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1252
11:22:54	3456	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059F3 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1269
11:22:54	3456	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059D0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1267
11:22:54	3457	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42079C | USER32.dll |  | SystemParametersInfoA | Line: 0
11:22:54	3457	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E4207B1 | USER32.dll |  | SystemParametersInfoA | Line: 0
11:22:54	3458	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004058FC | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1254
11:22:54	3458	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D554 | USER32.dll |  | DefWindowProcA | Line: 0
11:22:54	3459	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C9010ED | ntdll.dll |  | RtlLeaveCriticalSection | Line: 0
11:22:54	3460	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41CE93 | USER32.dll |  | MonitorFromWindow | Line: 0
11:22:54	3462	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41CEA6 | USER32.dll |  | MonitorFromWindow | Line: 0
11:22:54	3462	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBC9 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.WndProc | Line: 66
11:22:54	3463	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C90E64C | ntdll.dll |  | NtSetInformationThread | Line: 0
11:22:54	3464	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x7C90D85A | ntdll.dll |  | NtDelayExecution | Line: 0
11:22:54	3464	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x02C44A7B | QPR.PG.Plugin.dll | QPR.Common.Debug.Synchronizers.pas | Common.Debug.Synchronizers.TDebugCriticalSection.Release | Line: 307
11:22:54	3465	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x7C80239C | kernel32.dll |  | SleepEx | Line: 0
11:22:54	3465	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x7C80244C | kernel32.dll |  | Sleep | Line: 0
11:22:54	3466	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x7C802442 | kernel32.dll |  | Sleep | Line: 0
11:22:54	3466	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x02DC9404 | QPR.PG.Plugin.dll | QPR.PG.Plugin.Services.pas | PG.Plugin.Services.CPGPluginChangeHandler.Execute | Line: 1863
11:22:54	3467	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x02B9DBCC | QPR.PG.Plugin.dll | Classes.pas | ThreadProc | Line: 9877
11:22:54	3467	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 3920 | 0x02B7572C | QPR.PG.Plugin.dll | system.pas | ThreadWrapper | Line: 12110
11:22:54	3468	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B785DC | QPR.PG.Plugin.dll | windows.pas | ResumeThread | Line: 29997
11:22:54	3468	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B9E148 | QPR.PG.Plugin.dll | Classes.pas | TThread.Resume | Line: 10252
11:22:54	3469	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B9E140 | QPR.PG.Plugin.dll | Classes.pas | TThread.Resume | Line: 10251
11:22:54	3469	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B9DD8A | QPR.PG.Plugin.dll | Classes.pas | TThread.AfterConstruction | Line: 9953
11:22:54	3470	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B74AE9 | QPR.PG.Plugin.dll | system.pas | _AfterConstruction | Line: 9520
11:22:54	3470	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B74ACC | QPR.PG.Plugin.dll | system.pas | _AfterConstruction | Line: 9518
11:22:54	3471	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02DC9248 | QPR.PG.Plugin.dll | QPR.PG.Plugin.Services.pas | PG.Plugin.Services.CPGPluginChangeHandler.FCreate | Line: 1800
11:22:54	3471	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02DC91F4 | QPR.PG.Plugin.dll | QPR.PG.Plugin.Services.pas | PG.Plugin.Services.CPGPluginChangeHandler.FCreate | Line: 1795
11:22:54	3472	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02DC928D | QPR.PG.Plugin.dll | QPR.PG.Plugin.Services.pas | PG.Plugin.Services.CPGPluginChangeHandler.oInstance | Line: 1805
11:22:54	3472	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02DC9274 | QPR.PG.Plugin.dll | QPR.PG.Plugin.Services.pas | PG.Plugin.Services.CPGPluginChangeHandler.oInstance | Line: 1803
11:22:54	3473	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EF598B | QPR.PG.Plugin.dll | QPR.PG.Plugin.dpr | PG.Plugin.iStartPlugin | Line: 461
11:22:54	3473	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D5E07 | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtStartPlugins | Line: 538
11:22:54	3474	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D5D6C | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtStartPlugins | Line: 525
11:22:54	3474	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3A0F | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 420
11:22:54	3475	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3800 | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 371
11:22:54	3475	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBFC | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.FormActivate | Line: 79
11:22:54	3476	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00404B30 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1033
11:22:54	3476	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F3C7 | USER32.dll |  | SendMessageA | Line: 0
11:22:54	3477	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F383 | USER32.dll |  | SendMessageA | Line: 0
11:22:54	3477	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA6A | USER32.dll |  | SetFocus | Line: 0
11:22:54	3478	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA60 | USER32.dll |  | SetFocus | Line: 0
11:22:54	3478	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D554 | USER32.dll |  | DefWindowProcA | Line: 0
11:22:54	3479	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41B38E | USER32.dll |  | DefWindowProcW | Line: 0
11:22:54	3479	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBC9 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.WndProc | Line: 66
11:22:54	3480	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8AE | USER32.dll |  | ShowWindow | Line: 0
11:22:54	3481	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8A4 | USER32.dll |  | ShowWindow | Line: 0
11:22:54	3481	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C91043D | ntdll.dll |  | RtlGetNtGlobalFlags | Line: 0
11:22:54	3481	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C80B576 | kernel32.dll |  | GetModuleFileNameA | Line: 0
11:22:54	3482	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059B0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1265
11:22:54	3482	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004058E0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1252
11:22:54	3483	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059F3 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1269
11:22:54	3483	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004059D0 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1267
11:22:54	3484	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42079C | USER32.dll |  | SystemParametersInfoA | Line: 0
11:22:54	3484	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E4207B1 | USER32.dll |  | SystemParametersInfoA | Line: 0
11:22:54	3485	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x004058FC | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1254
11:22:54	3486	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D554 | USER32.dll |  | DefWindowProcA | Line: 0
11:22:54	3487	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C9010ED | ntdll.dll |  | RtlLeaveCriticalSection | Line: 0
11:22:54	3489	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41CE93 | USER32.dll |  | MonitorFromWindow | Line: 0
11:22:54	3491	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41CEA6 | USER32.dll |  | MonitorFromWindow | Line: 0
11:22:54	3491	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBC9 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.WndProc | Line: 66
11:22:54	3492	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C90E64C | ntdll.dll |  | NtSetInformationThread | Line: 0
11:22:54	3492	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x7C90D8ED | ntdll.dll |  | NtDeviceIoControlFile | Line: 0
11:22:54	3493	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x71AB4376 | WS2_32.dll |  | WSARecv | Line: 0
11:22:54	3494	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x71AB4318 | WS2_32.dll |  | WSARecv | Line: 0
11:22:54	3494	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x71AD2E9E | wsock32.dll |  | recv | Line: 0
11:22:54	3495	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x71AD2E70 | wsock32.dll |  | recv | Line: 0
11:22:54	3496	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x02C85968 | QPR.PG.Plugin.dll | QPR.Common.Socket.Client.pas | Common.Socket.Client.CClientSocket.bReadBuffer | Line: 181
11:22:54	3496	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x02C858DC | QPR.PG.Plugin.dll | QPR.Common.Socket.Client.pas | Common.Socket.Client.CClientSocket.bReadBuffer | Line: 159
11:22:54	3497	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x02C85C7C | QPR.PG.Plugin.dll | QPR.Common.Socket.Client.pas | Common.Socket.Client.CClientSocket.iReadInt | Line: 342
11:22:54	3497	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x02C85C68 | QPR.PG.Plugin.dll | QPR.Common.Socket.Client.pas | Common.Socket.Client.CClientSocket.iReadInt | Line: 341
11:22:54	3498	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x02ED7308 | QPR.PG.Plugin.dll | QPR.PG.Clients.Client.pas | PG.Clients.Client.CCallbackThread.RExecute | Line: 434
11:22:54	3498	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x02C85466 | QPR.PG.Plugin.dll | QPR.Common.Log.LoggedThread.pas | Common.Log.LoggedThread.CLoggedThread.Execute | Line: 26
11:22:54	3499	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x7C90E21D | ntdll.dll |  | ZwQueryVirtualMemory | Line: 0
11:22:54	3499	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x7C80B9B7 | kernel32.dll |  | VirtualQueryEx | Line: 0
11:22:54	3500	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x7C80B9A0 | kernel32.dll |  | VirtualQueryEx | Line: 0
11:22:54	3500	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x7C80B9E1 | kernel32.dll |  | VirtualQuery | Line: 0
11:22:54	3501	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x7C80B9D1 | kernel32.dll |  | VirtualQuery | Line: 0
11:22:54	3502	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x00409868 | QPRWas.exe | QPR.PG.Clients.Texts.pas |  | Line: 1006
11:22:54	3502	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x00409FD7 | QPRWas.exe | QPR.PG.Clients.Texts.pas |  | Line: 1130
11:22:54	3503	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x02B73180 | QPR.PG.Plugin.dll | system.pas | AllocMem | Line: 2552
11:22:54	3503	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x7C809728 | kernel32.dll |  | GetCurrentThreadId | Line: 0
11:22:54	3504	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x02B84610 | QPR.PG.Plugin.dll | sysutils.pas | TThreadLocalCounter.HashIndex | Line: 16599
11:22:54	3504	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x7C90E57A | ntdll.dll |  | NtSetEvent | Line: 0
11:22:54	3505	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x7C80A021 | kernel32.dll |  | SetEvent | Line: 0
11:22:54	3505	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x7C80A017 | kernel32.dll |  | SetEvent | Line: 0
11:22:54	3507	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x02B847C0 | QPR.PG.Plugin.dll | sysutils.pas | TMultiReadExclusiveWriteSynchronizer.UnblockReaders | Line: 16700
11:22:54	3507	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x02B9DBCC | QPR.PG.Plugin.dll | Classes.pas | ThreadProc | Line: 9877
11:22:54	3508	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 284 | 0x02B7572C | QPR.PG.Plugin.dll | system.pas | ThreadWrapper | Line: 12110
11:22:54	3508	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B785DC | QPR.PG.Plugin.dll | windows.pas | ResumeThread | Line: 29997
11:22:54	3509	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B9E148 | QPR.PG.Plugin.dll | Classes.pas | TThread.Resume | Line: 10252
11:22:54	3509	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B9E140 | QPR.PG.Plugin.dll | Classes.pas | TThread.Resume | Line: 10251
11:22:54	3510	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B9DD8A | QPR.PG.Plugin.dll | Classes.pas | TThread.AfterConstruction | Line: 9953
11:22:54	3510	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B74AE9 | QPR.PG.Plugin.dll | system.pas | _AfterConstruction | Line: 9520
11:22:54	3511	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B74ACC | QPR.PG.Plugin.dll | system.pas | _AfterConstruction | Line: 9518
11:22:54	3511	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02ED723C | QPR.PG.Plugin.dll | QPR.PG.Clients.Client.pas | PG.Clients.Client.CCallbackThread.Create | Line: 397
11:22:54	3512	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02ED71F8 | QPR.PG.Plugin.dll | QPR.PG.Clients.Client.pas | PG.Clients.Client.CCallbackThread.Create | Line: 393
11:22:54	3512	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02ED7EE2 | QPR.PG.Plugin.dll | QPR.PG.Clients.Client.pas | PG.Clients.Client.CPGClient.bConnect | Line: 812
11:22:54	3513	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B93C98 | QPR.PG.Plugin.dll | Classes.pas | TList.Get | Line: 2990
11:22:54	3513	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B9FD8E | QPR.PG.Plugin.dll | Contnrs.pas | TObjectList.GetItem | Line: 295
11:22:54	3514	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02B7580C | QPR.PG.Plugin.dll | system.pas | _LStrAsg | Line: 12322
11:22:54	3514	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02C56BFD | QPR.PG.Plugin.dll | QPR.Common.Settings.pas | Common.Settings.CQPRIniStringSetting.RsGetValue | Line: 4010
11:22:54	3515	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02ED7BB0 | QPR.PG.Plugin.dll | QPR.PG.Clients.Client.pas | PG.Clients.Client.CPGClient.bConnect | Line: 738
11:22:54	3515	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E0D50D | QPR.PG.Plugin.dll | QPR.PG.Clients.Plugin.Services.pas | PG.Clients.Plugin.Services.CPGPluginServices.ConnectToRepository | Line: 1542
11:22:54	3516	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02E0D494 | QPR.PG.Plugin.dll | QPR.PG.Clients.Plugin.Services.pas | PG.Clients.Plugin.Services.CPGPluginServices.ConnectToRepository | Line: 1538
11:22:54	3516	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x02EF59A3 | QPR.PG.Plugin.dll | QPR.PG.Plugin.dpr | PG.Plugin.iStartPlugin | Line: 463
11:22:54	3517	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D5E07 | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtStartPlugins | Line: 538
11:22:54	3517	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005D5D6C | QPRWas.exe | QPR.WAS.Server.PluginManager.pas | WAS.Server.PluginManager.CPluginManager.dtStartPlugins | Line: 525
11:22:54	3518	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3A0F | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 420
11:22:54	3518	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x005E3800 | QPRWas.exe | QPR.WAS.Server.Main.pas | WAS.Server.Main.CWasServer.dtInitialize | Line: 371
11:22:54	3519	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBFC | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.FormActivate | Line: 79
11:22:54	3525	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x00404B30 | QPRWas.exe | QPR.WAS.Common.Texts.pas |  | Line: 1033
11:22:54	3532	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F3C7 | USER32.dll |  | SendMessageA | Line: 0
11:22:54	3533	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E42F383 | USER32.dll |  | SendMessageA | Line: 0
11:22:54	3533	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA6A | USER32.dll |  | SetFocus | Line: 0
11:22:54	3534	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41DA60 | USER32.dll |  | SetFocus | Line: 0
11:22:54	3534	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D554 | USER32.dll |  | DefWindowProcA | Line: 0
11:22:54	3535	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41B38E | USER32.dll |  | DefWindowProcW | Line: 0
11:22:54	3535	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x0057BBC9 | QPRWas.exe | QPR.WAS.Server.UI.FormMain.pas | WAS.Server.UI.FormMain.TfrmMain.WndProc | Line: 66
11:22:54	3536	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8AE | USER32.dll |  | ShowWindow | Line: 0
11:22:54	3536	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7E41D8A4 | USER32.dll |  | ShowWindow | Line: 0
11:22:54	3537	03/26/08	PGPLUGIN	Error	ID:2052	Stack Trace:	Thread: 2052 | 0x7C91043D | ntdll.dll |  | RtlGetNtGlobalFlags | Line: 0
